Id,ActivityDate,TotalSteps_x,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,TotalDailyCalories,TotalSteps_y,TotalIntensity,AverageIntensity,AverageCalculatedIntensity,AverageIntensityDifference,ActivityLevel
1503960366,2016-04-27,18134,12.210000038147,12.210000038147,0.0,6.40000009536743,0.409999996423721,5.40999984741211,0.0,78,11,243,1108,2159,2159.021087169647,18125.0,499.0,0.34652779166666664,0.34652777777777777,1.3888888880711029e-08,High
1503960366,2016-04-28,13154,8.52999973297119,8.52999973297119,0.0,3.53999996185303,1.1599999666214,3.78999996185303,0.0,48,28,189,782,1898,1898.6895952224731,13091.0,389.0,0.270138875,0.2701388888888889,-1.3888888889095527e-08,High
1503960366,2016-04-29,11181,7.15000009536743,7.15000009536743,0.0,1.05999994277954,0.5,5.57999992370605,0.0,16,12,243,815,1837,1837.657196521759,11181.0,315.0,0.21875,0.21875,-4.04768811061255e-18,High
1503960366,2016-04-30,14673,9.25,9.25,0.0,3.55999994277954,1.41999995708466,4.26999998092651,0.0,52,34,217,712,1947,1947.6098933219907,14673.0,441.0,0.30625004166666664,0.30624999999999997,4.166666667104515e-08,High
1503960366,2016-05-01,10602,6.80999994277954,6.80999994277954,0.0,2.28999996185303,1.60000002384186,2.92000007629395,0.0,33,35,246,730,1820,1831.129246711731,10602.0,415.0,0.28819445833333335,0.2881944444444445,1.3888888881722952e-08,High
1503960366,2016-05-02,14727,9.71000003814697,9.71000003814697,0.0,3.21000003814697,0.569999992847443,5.92000007629395,0.0,41,15,277,798,2004,2017.7656922340393,14710.0,430.0,0.2986112083333333,0.2986111111111111,9.722222222294588e-08,High
1503960366,2016-05-03,15103,9.65999984741211,9.65999984741211,0.0,3.73000001907349,1.04999995231628,4.88000011444092,0.0,50,24,254,816,1990,1990.7728084325795,15103.0,452.0,0.313888875,0.3138888888888889,-1.3888888893721455e-08,High
1503960366,2016-05-04,11100,7.15000009536743,7.15000009536743,0.0,2.46000003814697,0.870000004768372,3.8199999332428,0.0,36,22,203,1179,1819,1819.6462056040768,11100.0,355.0,0.2465277916666667,0.2465277777777778,1.3888888892275852e-08,High
1503960366,2016-05-05,14070,8.89999961853027,8.89999961853027,0.0,2.92000007629395,1.08000004291534,4.88000011444092,0.0,45,24,250,857,1959,1959.9075015187266,14047.0,433.0,0.30069445833333336,0.30069444444444443,1.3888888881722952e-08,High
1503960366,2016-05-06,12159,8.02999973297119,8.02999973297119,0.0,1.97000002861023,0.25,5.80999994277954,0.0,24,6,289,754,1896,1896.6141029596333,12159.0,373.0,0.25902787499999996,0.2590277777777778,9.722222222222308e-08,High
1503960366,2016-05-07,11992,7.71000003814697,7.71000003814697,0.0,2.46000003814697,2.11999988555908,3.13000011444092,0.0,37,46,175,833,1821,1821.5215634107594,11992.0,378.0,0.2625000416666667,0.2625,4.166666666959954e-08,High
1503960366,2016-05-08,10060,6.57999992370605,6.57999992370605,0.0,3.52999997138977,0.319999992847443,2.73000001907349,0.0,44,8,203,574,1740,1740.5685304403307,10060.0,351.0,0.24375,0.24375,-2.6020852139652106e-18,High
1503960366,2016-05-09,12022,7.71999979019165,7.71999979019165,0.0,3.45000004768372,0.529999971389771,3.74000000953674,0.0,46,11,206,835,1819,1819.8024897575383,12022.0,366.0,0.25416679166666667,0.25416666666666665,1.25000000003739e-07,High
1503960366,2016-05-10,12207,7.76999998092651,7.76999998092651,0.0,3.34999990463257,1.1599999666214,3.25999999046326,0.0,46,31,214,746,1859,1859.5757474899297,12207.0,414.0,0.2875,0.2875,2.8912057932946786e-18,High
1503960366,2016-05-11,12770,8.13000011444092,8.13000011444092,0.0,2.55999994277954,1.00999999046326,4.55000019073486,0.0,36,23,251,669,1783,1723.2214440107348,11890.0,393.0,0.3119048095238095,0.3119047619047619,4.761904761298241e-08,High
1503960366,2016-05-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0,,,,,,,Low
1624580081,2016-04-12,8163,5.30999994277954,5.30999994277954,0.0,0.0,0.0,5.30999994277954,0.0,0,0,146,1294,1432,1432.1453657150264,8163.0,146.0,0.10138891666666666,0.10138888888888888,2.7777777779202973e-08,Moderate
1624580081,2016-04-13,7007,4.55000019073486,4.55000019073486,0.0,0.0,0.0,4.55000019073486,0.0,0,0,148,1292,1411,1411.8689649105067,7007.0,148.0,0.10277775,0.10277777777777779,-2.7777777775444407e-08,Moderate
1624580081,2016-04-14,9107,5.92000007629395,5.92000007629395,0.0,0.0,0.0,5.90999984741211,0.0099999997764825,0,0,236,1204,1572,1572.0857732295985,9107.0,236.0,0.16388895833333333,0.1638888888888889,6.944444444417659e-08,Moderate
1624580081,2016-04-15,1510,0.980000019073486,0.980000019073486,0.0,0.0,0.0,0.970000028610229,0.0,0,0,96,1344,1344,1344.0593616962428,1490.0,96.0,0.06666670833333334,0.06666666666666667,4.1666666666563775e-08,Low
1624580081,2016-04-16,5370,3.49000000953674,3.49000000953674,0.0,0.0,0.0,3.49000000953674,0.0,0,0,176,1264,1463,1463.7233664989467,5370.0,176.0,0.12222220833333335,0.12222222222222223,-1.3888888885915199e-08,Moderate
1624580081,2016-04-17,6175,4.05999994277954,4.05999994277954,0.0,1.02999997138977,1.51999998092651,1.49000000953674,0.0099999997764825,15,22,127,1276,1554,1554.4685666561122,6150.0,216.0,0.15000004166666667,0.15,4.16666666690213e-08,Moderate
1624580081,2016-04-18,10536,7.40999984741211,7.40999984741211,0.0,2.15000009536743,0.620000004768372,4.61999988555908,0.0099999997764825,17,7,202,1214,1604,1604.4947700500484,10536.0,267.0,0.18541675,0.18541666666666667,8.33333333296581e-08,High
1624580081,2016-04-19,2916,1.89999997615814,1.89999997615814,0.0,0.0,0.0,1.89999997615814,0.0,0,0,141,1299,1435,1435.4693642854686,2916.0,141.0,0.09791675,0.09791666666666667,8.333333333529595e-08,Low
1624580081,2016-04-20,4974,3.23000001907349,3.23000001907349,0.0,0.0,0.0,3.23000001907349,0.0,0,0,151,1289,1446,1446.1061633825298,4974.0,151.0,0.104861125,0.10486111111111111,1.3888888894010576e-08,Low
1624580081,2016-04-21,6349,4.13000011444092,4.13000011444092,0.0,0.0,0.0,4.1100001335144,0.0199999995529652,0,0,186,1254,1467,1466.7149659395213,6349.0,186.0,0.129166625,0.12916666666666668,-4.166666666873218e-08,Moderate
1624580081,2016-04-22,4026,2.61999988555908,2.61999988555908,0.0,0.0,0.0,2.59999990463257,0.0,0,0,199,1241,1470,1470.8699649572368,4002.0,199.0,0.1381945,0.13819444444444445,5.5555555552189856e-08,Low
1624580081,2016-04-23,8538,5.55000019073486,5.55000019073486,0.0,0.0,0.0,5.53999996185303,0.0099999997764825,0,0,227,1213,1562,1562.9447706937785,8538.0,227.0,0.1576388333333333,0.15763888888888888,-5.5555555556960345e-08,Moderate
1624580081,2016-04-24,6076,3.95000004768372,3.95000004768372,0.0,1.14999997615814,0.910000026226044,1.88999998569489,0.0,16,18,185,1221,1617,1617.1259678602214,6076.0,269.0,0.18680549999999999,0.18680555555555556,-5.555555555247898e-08,Moderate
1624580081,2016-04-25,6497,4.21999979019165,4.21999979019165,0.0,0.0,0.0,4.19999980926514,0.0199999995529652,0,0,202,1238,1492,1492.475966930389,6487.0,202.0,0.14027779166666668,0.14027777777777778,1.3888888888083603e-08,Moderate
1624580081,2016-04-26,2826,1.8400000333786,1.8400000333786,0.0,0.0,0.0,1.83000004291534,0.0099999997764825,0,0,140,1300,1402,1402.2293632030483,2826.0,140.0,0.09722229166666667,0.09722222222222222,6.944444444605587e-08,Low
1624580081,2016-04-27,8367,5.44000005722046,5.44000005722046,0.0,1.11000001430511,1.87000000476837,2.46000003814697,0.0,17,36,154,1233,1670,1670.1437696218486,8367.0,277.0,0.19236116666666667,0.19236111111111112,5.555555555623754e-08,Moderate
1624580081,2016-04-28,2759,1.78999996185303,1.78999996185303,0.0,0.0,0.200000002980232,1.60000002384186,0.0,0,5,115,1320,1401,1401.8969624042509,2759.0,125.0,0.08680558333333332,0.08680555555555557,2.777777777746825e-08,Low
1624580081,2016-04-29,2390,1.54999995231628,1.54999995231628,0.0,0.0,0.0,1.54999995231628,0.0,0,0,150,1290,1404,1404.3899624347682,2390.0,150.0,0.10416670833333334,0.10416666666666667,4.166666666916586e-08,Low
1624580081,2016-04-30,6474,4.30000019073486,4.30000019073486,0.0,0.899999976158142,1.27999997138977,2.11999988555908,0.0099999997764825,11,23,224,1182,1655,1655.5181689262383,6474.0,303.0,0.21041670833333334,0.21041666666666667,4.1666666671334264e-08,Moderate
1624580081,2016-05-01,36019,28.0300006866455,28.0300006866455,0.0,21.9200000762939,4.19000005722046,1.9099999666214,0.0199999995529652,186,63,171,1020,2690,2690.77797627449,36019.0,855.0,0.5937500416666667,0.59375,4.166666664155485e-08,High
1624580081,2016-05-02,7155,4.92999982833862,4.92999982833862,0.0,0.860000014305115,0.589999973773956,3.47000002861023,0.0,7,6,166,1261,1497,1497.1295648813243,7155.0,199.0,0.13819441666666668,0.13819444444444445,-2.7777777773565122e-08,Moderate
1624580081,2016-05-03,2100,1.37000000476837,1.37000000476837,0.0,0.0,0.0,1.3400000333786,0.0199999995529652,0,0,96,1344,1334,1334.253561019897,2100.0,96.0,0.06666675,0.06666666666666667,8.333333333211564e-08,Low
1624580081,2016-05-04,2193,1.42999994754791,1.42999994754791,0.0,0.0,0.0,1.41999995708466,0.0,0,0,118,1322,1368,1368.823162078857,2193.0,118.0,0.0819445,0.08194444444444444,5.555555555667122e-08,Low
1624580081,2016-05-05,2470,1.61000001430511,1.61000001430511,0.0,0.0,0.0,1.58000004291534,0.0199999995529652,0,0,117,1323,1370,1370.8175617456432,2470.0,117.0,0.08125008333333333,0.08125,8.333333333500684e-08,Low
1624580081,2016-05-06,1727,1.12000000476837,1.12000000476837,0.0,0.0,0.0,1.12000000476837,0.0099999997764825,0,0,102,1338,1341,1341.2339613437648,1727.0,102.0,0.07083333333333333,0.07083333333333333,3.758567531283082e-18,Low
1624580081,2016-05-07,2104,1.37000000476837,1.37000000476837,0.0,0.0,0.0,1.37000000476837,0.0,0,0,182,1258,1474,1474.0277647972102,2104.0,182.0,0.12638895833333333,0.12638888888888888,6.944444444533307e-08,Low
1624580081,2016-05-08,3427,2.23000001907349,2.23000001907349,0.0,0.0,0.0,2.22000002861023,0.0,0,0,152,1288,1427,1427.3255646228786,3427.0,152.0,0.105555625,0.10555555555555556,6.94444444485134e-08,Low
1624580081,2016-05-09,1732,1.12999999523163,1.12999999523163,0.0,0.0,0.0,1.12999999523163,0.0,0,0,91,1349,1328,1328.6027604341502,1732.0,91.0,0.0631945,0.06319444444444444,5.555555555623754e-08,Low
1624580081,2016-05-10,2969,1.92999994754791,1.92999994754791,0.0,0.0,0.0,1.91999995708466,0.0099999997764825,0,0,139,1301,1393,1393.2545646429057,2969.0,139.0,0.096527875,0.09652777777777778,9.722222222337956e-08,Low
1624580081,2016-05-11,3134,2.03999996185303,2.03999996185303,0.0,0.0,0.0,2.03999996185303,0.0,0,0,112,1328,1359,1359.0173621177669,3134.0,112.0,0.07777787500000001,0.07777777777777778,9.722222222627076e-08,Low
1624580081,2016-05-12,2971,1.92999994754791,1.92999994754791,0.0,0.0,0.0,1.91999995708466,0.0099999997764825,0,0,107,890,1002,957.9767762422559,2739.0,99.0,0.103125,0.103125,2.168404344971009e-18,Low
1644430081,2016-04-12,10694,7.76999998092651,7.76999998092651,0.0,0.140000000596046,2.29999995231628,5.32999992370605,0.0,2,51,256,1131,3199,3199.5870572328586,10694.0,364.0,0.25277775,0.25277777777777777,-2.7777777764457824e-08,High
1644430081,2016-04-13,8001,5.82000017166138,5.82000017166138,0.0,2.27999997138977,0.899999976158142,2.64000010490417,0.0,30,16,135,1259,2902,2902.7876976728458,8001.0,257.0,0.17847225,0.17847222222222223,2.7777777780214896e-08,Moderate
1644430081,2016-04-14,11037,8.02000045776367,8.02000045776367,0.0,0.360000014305115,2.55999994277954,5.09999990463257,0.0,5,58,252,1125,3226,3226.568817257883,11037.0,383.0,0.26597224999999997,0.2659722222222222,2.777777778729835e-08,High
1644430081,2016-04-15,5263,3.82999992370605,3.82999992370605,0.0,0.219999998807907,0.150000005960464,3.45000004768372,0.0,3,4,170,1263,2750,2750.4531756639503,5263.0,187.0,0.129861125,0.12986111111111112,1.3888888889673767e-08,Moderate
1644430081,2016-04-16,15300,11.1199998855591,11.1199998855591,0.0,4.09999990463257,1.87999999523163,5.09000015258789,0.0,51,42,212,1135,3493,3493.5758222341556,15223.0,449.0,0.3118055,0.31180555555555556,-5.5555555563321e-08,High
1644430081,2016-04-17,8757,6.36999988555908,6.36999988555908,0.0,2.25,0.569999992847443,3.54999995231628,0.0,29,13,186,1212,3011,3010.995795726778,8757.0,299.0,0.207638875,0.2076388888888889,-1.388888889083025e-08,Moderate
1644430081,2016-04-18,7132,5.19000005722046,5.19000005722046,0.0,1.07000005245209,1.66999995708466,2.45000004768372,0.0,15,33,121,1271,2806,2806.6651765108127,7132.0,232.0,0.16111108333333332,0.16111111111111112,-2.7777777783973463e-08,Moderate
1644430081,2016-04-19,11256,8.18000030517578,8.18000030517578,0.0,0.360000014305115,2.52999997138977,5.30000019073486,0.0,5,58,278,1099,3300,3254.3937538862247,11231.0,385.0,0.26736112500000003,0.2673611111111111,1.388888889140849e-08,High
1644430081,2016-04-20,2436,1.76999998092651,1.76999998092651,0.0,0.0,0.0,1.75999999046326,0.0099999997764825,0,0,125,1315,2430,2430.325844407083,2436.0,125.0,0.0868055,0.08680555555555557,-5.555555555161162e-08,Low
1644430081,2016-04-21,1223,0.889999985694885,0.889999985694885,0.0,0.0,0.0,0.879999995231628,0.0099999997764825,0,0,38,1402,2140,2140.5529892444615,1223.0,38.0,0.026388916666666668,0.02638888888888889,2.777777777833561e-08,Low
1644430081,2016-04-22,3673,2.67000007629395,2.67000007629395,0.0,0.0,0.0,2.66000008583069,0.0099999997764825,0,0,86,1354,2344,2344.3214883804326,3673.0,86.0,0.05972225,0.059722222222222225,2.7777777778624734e-08,Low
1644430081,2016-04-23,6637,4.82999992370605,4.82999992370605,0.0,0.0,0.579999983310699,4.25,0.0,0,15,160,1265,2677,2677.377585291863,6637.0,190.0,0.1319445,0.13194444444444445,5.55555555556593e-08,Moderate
1644430081,2016-04-24,3321,2.41000008583069,2.41000008583069,0.0,0.0,0.0,2.41000008583069,0.0,0,0,89,1351,2413,2413.743304371835,3321.0,89.0,0.061805625,0.06180555555555556,6.944444444547763e-08,Low
1644430081,2016-04-25,3580,2.59999990463257,2.59999990463257,0.0,0.589999973773956,0.0599999986588955,1.95000004768372,0.0,8,1,94,1337,2497,2497.4991830587405,3580.0,120.0,0.08333333333333333,0.08333333333333333,1.5901631863120731e-18,Low
1644430081,2016-04-26,9919,7.21000003814697,7.21000003814697,0.0,0.800000011920929,1.72000002861023,4.69000005722046,0.0,11,41,223,1165,3123,3123.1387368440646,9919.0,338.0,0.23472220833333335,0.2347222222222222,-1.3888888884614157e-08,Moderate
1644430081,2016-04-27,3032,2.20000004768372,2.20000004768372,0.0,0.0,0.0,2.20000004768372,0.0,0,0,118,1322,2489,2489.6294989585895,3032.0,118.0,0.0819445,0.08194444444444444,5.555555555724947e-08,Low
1644430081,2016-04-28,9405,6.84000015258789,6.84000015258789,0.0,0.200000002980232,2.3199999332428,4.30999994277954,0.0,3,53,227,1157,3108,3108.8046721220035,9405.0,342.0,0.23750000000000002,0.23750000000000002,-1.734723475976807e-18,Moderate
1644430081,2016-04-29,3176,2.30999994277954,2.30999994277954,0.0,0.0,0.0,2.30999994277954,0.0,0,0,120,1193,2498,2498.0613009929675,3176.0,120.0,0.083333375,0.08333333333333333,4.166666666815394e-08,Low
1644430081,2016-04-30,18213,13.2399997711182,13.2399997711182,0.0,0.629999995231628,3.14000010490417,9.46000003814697,0.0,9,71,402,816,3846,3846.3061187267317,18213.0,571.0,0.3965278333333333,0.3965277777777778,5.555555554944321e-08,High
1644430081,2016-05-01,6132,4.46000003814697,4.46000003814697,0.0,0.239999994635582,0.990000009536743,3.23000001907349,0.0,3,24,146,908,2696,2696.208602547647,6132.0,203.0,0.14097216666666668,0.14097222222222222,-5.5555555547130244e-08,Moderate
1644430081,2016-05-02,3758,2.73000001907349,2.73000001907349,0.0,0.0700000002980232,0.310000002384186,2.34999990463257,0.0,1,7,148,682,2580,2536.285462737085,3728.0,142.0,0.09861116666666665,0.09861111111111111,5.555555555406914e-08,Low
1644430081,2016-05-03,12850,9.34000015258789,9.34000015258789,0.0,0.720000028610229,4.09000015258789,4.53999996185303,0.0,10,94,221,1115,3324,3321.004976272585,12789.0,436.0,0.30277783333333336,0.30277777777777776,5.5555555559851553e-08,High
1644430081,2016-05-04,2309,1.67999994754791,1.67999994754791,0.0,0.0,0.0,1.6599999666214,0.0199999995529652,0,0,52,1388,2222,2222.903569936753,2309.0,52.0,0.036111125,0.036111111111111115,1.3888888890685689e-08,Low
1644430081,2016-05-05,4363,3.19000005722046,3.19000005722046,0.0,0.519999980926514,0.540000021457672,2.13000011444092,0.0099999997764825,6,12,81,1341,2463,2463.912514567376,4363.0,123.0,0.08541666666666665,0.08541666666666665,4.481368979606752e-18,Low
1644430081,2016-05-06,9787,7.11999988555908,7.11999988555908,0.0,0.819999992847443,0.270000010728836,6.01000022888184,0.0199999995529652,11,6,369,1054,3328,3384.2434737682365,9758.0,424.0,0.2944444583333333,0.29444444444444445,1.3888888883602235e-08,Moderate
1644430081,2016-05-07,13372,9.72000026702881,9.72000026702881,0.0,3.25999999046326,0.790000021457672,5.67000007629395,0.0099999997764825,41,17,243,1139,3404,3404.0582065582294,13372.0,400.0,0.27777783333333333,0.2777777777777778,5.5555555557394026e-08,High
1644430081,2016-05-08,6724,4.8899998664856,4.8899998664856,0.0,0.0,0.0,4.88000011444092,0.0,0,0,295,991,2987,2987.948878586294,6724.0,295.0,0.204861125,0.20486111111111113,1.3888888887649923e-08,Moderate
1644430081,2016-05-09,6643,4.82999992370605,4.82999992370605,0.0,2.39000010490417,0.349999994039536,2.08999991416931,0.0099999997764825,32,6,303,1099,3008,3008.466261744499,6643.0,411.0,0.28541675,0.28541666666666665,8.333333332734515e-08,Moderate
1644430081,2016-05-10,9167,6.65999984741211,6.65999984741211,0.0,0.879999995231628,0.810000002384186,4.96999979019165,0.0099999997764825,12,19,155,1254,2799,2799.919747114182,9167.0,229.0,0.15902779166666667,0.15902777777777777,1.3888888884180476e-08,Moderate
1644430081,2016-05-11,1329,0.970000028610229,0.970000028610229,0.0,0.0,0.0,0.949999988079071,0.0099999997764825,0,0,49,713,1276,1179.0467112064368,989.0,40.0,0.05555541666666667,0.05555555555555555,-1.3888888888517284e-07,Low
1844505072,2016-04-12,6697,4.42999982833862,4.42999982833862,0.0,0.0,0.0,4.42999982833862,0.0,0,0,339,1101,2030,2030.8433204293258,6697.0,339.0,0.23541662500000002,0.2354166666666667,-4.1666666664973616e-08,Moderate
1844505072,2016-04-13,4929,3.25999999046326,3.25999999046326,0.0,0.0,0.0,3.25999999046326,0.0,0,0,248,1192,1860,1860.1716321110732,4929.0,248.0,0.17222229166666667,0.1722222222222222,6.944444444663411e-08,Low
1844505072,2016-04-14,7937,5.25,5.25,0.0,0.0,0.0,5.23000001907349,0.0,0,0,373,843,2130,2130.7760875225076,7905.0,373.0,0.25902783333333335,0.2590277777777778,5.5555555556960345e-08,Moderate
1844505072,2016-04-15,3844,2.53999996185303,2.53999996185303,0.0,0.0,0.0,2.53999996185303,0.0,0,0,176,527,1725,1725.9922431707387,3844.0,176.0,0.12222220833333335,0.12222222222222222,-1.3888888886782561e-08,Low
1844505072,2016-04-16,3414,2.25999999046326,2.25999999046326,0.0,0.0,0.0,2.25999999046326,0.0,0,0,147,1293,1657,1657.686136245728,3414.0,147.0,0.10208333333333335,0.10208333333333335,4.336808689942018e-19,Low
1844505072,2016-04-17,4525,2.99000000953674,2.99000000953674,0.0,0.140000000596046,0.259999990463257,2.58999991416931,0.0,2,8,199,1231,1793,1793.924066841603,4525.0,221.0,0.15347220833333333,0.15347222222222223,-1.3888888893143214e-08,Low
1844505072,2016-04-18,4597,3.03999996185303,3.03999996185303,0.0,0.0,0.479999989271164,2.55999994277954,0.0,0,12,217,1211,1814,1813.7609074115758,4597.0,241.0,0.167361125,0.1673611111111111,1.3888888892420412e-08,Low
1844505072,2016-04-19,197,0.129999995231628,0.129999995231628,0.0,0.0,0.0,0.129999995231628,0.0,0,0,10,1430,1366,1366.496280014515,197.0,10.0,0.006944458333333334,0.006944444444444445,1.3888888889095527e-08,Low
1844505072,2016-04-20,8,0.0099999997764825,0.0099999997764825,0.0,0.0,0.0,0.0099999997764825,0.0,0,0,1,1439,1349,1349.4665392637253,8.0,1.0,0.0006944583333333334,0.0006944444444444445,1.3888888888950965e-08,Low
1844505072,2016-04-21,8054,5.32000017166138,5.32000017166138,0.0,0.119999997317791,0.519999980926514,4.67999982833862,0.0,2,13,308,1117,2062,2062.844261229039,8054.0,340.0,0.23611116666666665,0.23611111111111113,5.555555555406914e-08,Moderate
1844505072,2016-04-22,5372,3.54999995231628,3.54999995231628,0.0,0.0,0.0,3.54999995231628,0.0,0,0,220,1220,1827,1827.9835464358334,5372.0,220.0,0.15277775000000002,0.15277777777777776,-2.7777777774721606e-08,Moderate
1844505072,2016-04-23,3570,2.35999989509583,2.35999989509583,0.0,0.0,0.0,2.35999989509583,0.0,0,0,139,1301,1645,1645.1477532386782,3570.0,139.0,0.09652783333333333,0.09652777777777778,5.5555555551756175e-08,Low
1844505072,2016-04-24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347,1347.4079990386963,0.0,0.0,0.0,0.0,0.0,Low
1844505072,2016-04-25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347,1347.4079990386963,0.0,0.0,0.0,0.0,0.0,Low
1844505072,2016-04-26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347,1347.4079990386963,0.0,0.0,0.0,0.0,0.0,Low
1844505072,2016-04-27,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1439,1348,1348.9051191806793,4.0,1.0,0.0006944583333333334,0.0006944444444444445,1.3888888888950965e-08,Low
1844505072,2016-04-28,6907,4.57000017166138,4.57000017166138,0.0,0.0,0.0,4.55999994277954,0.0,0,0,302,1138,1992,1992.4796163439757,6899.0,302.0,0.20972225,0.20972222222222223,2.7777777775878087e-08,Moderate
1844505072,2016-04-29,4920,3.25,3.25,0.0,0.0,0.0,3.25,0.0,0,0,247,1082,1856,1856.4288311600692,4920.0,247.0,0.17152779166666665,0.17152777777777775,1.388888889083025e-08,Low
1844505072,2016-04-30,4014,2.67000007629395,2.67000007629395,0.0,0.0,0.0,2.65000009536743,0.0,0,0,184,218,1763,1763.2331088781361,4014.0,184.0,0.127777875,0.1277777777777778,9.722222222366868e-08,Low
1844505072,2016-05-01,2573,1.70000004768372,1.70000004768372,0.0,0.0,0.259999990463257,1.45000004768372,0.0,0,7,75,585,1541,1541.6593274474146,2573.0,89.0,0.06180558333333334,0.06180555555555556,2.7777777779347534e-08,Low
1844505072,2016-05-02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1348,1348.156559228897,0.0,0.0,0.0,0.0,0.0,Low
